eID,eName,jurisdictionID
30011044,ANGLO-BAHAMIAN FINANCE AND INVESTMENT CORPORATION LIMITED,BHS
55013591,LA SANA CASA LIMITED,MLT
200112414,GUARDIAN DIRECTORS LTD,KNA
200126456,Thirty Six Alfa Invest Limited,KNA
200515809,FuseCorp LLC,KNA
55042613,ALPINE RENT-A-CAR LIMITED,MLT
55020019,SUNSEEKER SHIPPING LTD,MLT
55014586,PB ENTERPRISES LIMITED,MLT
82011931,"CIPEP III, L.P.",CYM
30020646,ALAMANDA INVESTMENTS LIMITED,BHS
55072314,ADVICE GLOBAL LTD,MLT
85001950,MAR AGENCIES,AW
55041652,TROODOS LIMITED,MLT
55051080,AONGHUS Co Ltd.,MLT
82009173,FCD CONSULTING INTERNATIONAL LIMITED,VGB
55023174,CALYPSO SEAFOODS LIMITED,MLT
100321660,J.U. GONSALVES HOLDINGS INC.,BRB
82014062,London Mining Construction Limited,VGB
85045098,BERNAL SERVICES,AW
85020859,PROCON ARUBA N.V.,AW
55072725,TARGENTO LIMITED,MLT
82000370,Biggleswade Investments Limited,VGB
200127460,LLink Ltd,KNA
82022282,Kiskadee Select Fund Ltd,BMU
55086842,VENDRA INVESTMENTS & CO.,MLT
85004904,CARMEN MINIMARKET & TAKE AWAY,AW
55035203,BBGP MALTA (BRISA) LIMITED,MLT
55074167,BURLINGTON C INVESTMENT LIMITED,MLT
200106367,TRADEWINDS DEPOSIT CORPORATION,KNA
55074511,ZERO TEN LTD.,MLT
55025012,STERLING CHEMICAL MALTA LIMITED,MLT
55026713,ZARA INTERNATIONAL TRADING LIMITED,MLT
200137765,V.N.C. PARK LTD,KNA
85048283,TAISHAN BAR RESTAURANT & NIGHTCLUB N.V.,AW
200144220,Praxis Lead Management Limited,KNA
85016069,BACCHUS CORPORATION A.V.V.,AW
55056650,MED CASTLE SECRETARIES LTD,MLT
55048255,MALTA ONLINE DICTIONARY LIMITED,MLT
55026667,AMY LIMITED,MLT
55024303,GASAPOLI LIMITED,MLT
85022445,DALENA CORPORATION A.V.V.,AW
85008182,LIMERICK CORPORATION A.V.V.,AW
82012823,EASTERN SKY INVESTMENTS 6A LIMITED,CYM
200143736,Westport Nominees Limited,KNA
55013040,PAVELS PARENAGO SHIPPING COMPANY LIMITED,MLT
200513265,"Taino-Boriken Investments, LLC",KNA
55058506,INTERNATIONAL HOME GROUP LIMITED,MLT
200146607,"KIKAR CAPITAL, INC.",KNA
200125291,ALPINE INVESTMENT HOLDINGS LIMITED,KNA
200116996,MEIKTILA LIMITED,KNA
200107633,FUTURE LTD.,KNA
55007074,FLOUNDER SHIPPING,MLT
85010028,RECON ARUBA,AW
101708155,INTERWOOD PRODUCTS LIMITED,BRB
200119551,KATABAMI JADE S.A.,KNA
85014796,MANOR BEACH RESORT HOLDING N.V.,AW
100341016,EVERYTHING BEACH INC.,BRB
30010027,BAHAMAS TRADING COMPANY LIMITED,BHS
55017981,RUSPAL MANAGEMENT LIMITED,MLT
85018615,FACOR AVV,AW
85003566,LOS RUICES INVESTEMENTS N.V.,AW
55047181,VRT Auto Technics Ltd,MLT
85025814,PIEKSMA TRADING N.V.,AW
82017214,CATHAY GROWTH FUND,CYM
200142107,NEMESIS GLOBAL SA,KNA
100700034,SELAH PRIMARY,BRB
30014588,MEGEVE INVESTMENTS LIMITED,BHS
200500041,"FIVE STAR FINANCIAL GROUP, LLC",KNA
200122775,CORAL FISH (NEVIS) INC.,KNA
85016936,PC QUOTE INTERNATIONAL AVV,AW
85011281,GLOBEX TRADING COMPANY A.V.V.,AW
200123527,BLACK SEA SHIPPING INC.,KNA
200502198,"E11CLIPSE, LLC",KNA
55024124,HONGXIN INTERNATIONAL TRADE CO. LTD.,MLT
100306640,SUNSET REEF BOUTIQUE AND SATELLITE BAR LTD.,BRB
100321433,GLOBAL INTERNET SOLUTIONS INC.,BRB
55017400,HILI HOLDINGS COMPANY LIMITED,MLT
55028306,PEOPLE SOLUTIONS LTD.,MLT
85004673,EUMAR LOCK & KEY SERVICE,AW
101720322,WING GLOBAL SERVICES LTD.,BRB
82002856,Global Jet Limited,BMU
55017643,EAST PETROL LIMITED,MLT
82003326,100E Limited,CYM
100325125,K M PRODENT INC.,BRB
200111528,RON MERIL TRUST FIDUCIARY LTD,KNA
200513660,ESTORIL LLC,KNA
100333548,PINNACLE PREFERENCE LTD.,BRB
200145913,BLUE PEONIES INCORPORATED,KNA
85008861,PUEBLO MEAT & FOOD NV - PUEBLO MEAT & FOOD NV,AW
200514397,"I & E Consulting, LLC",KNA
200802869,S-M FAMILY TRUST,KNA
100314551,WILLIAMS TRADING INC.,BRB
100333134,SAVVY JAMZ INC.,BRB
200513428,"Construction Operations, Design & Engineering Services, LLC",KNA
30001412,THE BAHAMAS REAL ESTATE INVESTMENT COMPANY LTD.,BHS
101511243,"GECAS FSC CARPENTER-H, INC.",BRB
55060600,SONTESSA LIMITED,MLT
101726616,PATHWAY CARIBBEAN LTD.,BRB
82016973,ZZZ-TELEMETRY FUND (CAYMAN) I LTD STAR TRUST,CYM
200141699,ATLANTIC ENERGY GROUP LTD,KNA
55010033,CHINPIL CO. LIMITED,MLT
200129944,Keywest Management Limited,KNA
85022155,EUROPEAN FINANCE CORPORATION N.V.,AW
200142149,NOBEL OIL PETROCHEMICALS LTD,KNA
55049321,BELAND HOLDING LIMITED,MLT
55074289,MICOM SOLUTIONS LIMITED,MLT
55005062,CAMPUS CO LTD,MLT
55027903,MALTA MARINE CONFORM CO LTD,MLT
85045950,D.V.D. RESTAURANT N.V.,AW
55083628,I.M. INTERNATIONAL LIMITED ( CONVERTED TO C 28825),MLT
85044345,DIVI BRISA RUM COMPANY  VBA,AW
55007059,MINT INVESTMENTS LTD,MLT
55081906,SEAHORSE MARINE SERVICES LIMITED,MLT
85030905,ENVIOS Y ENCOMIENDAS SEGURA,AW
55037424,MARPAC LIMITED,MLT
55036519,Vista Global Limited,MLT
85035644,DIGITAL MEDICAL IMAGING & DIAGNOSTICS N.V.,AW
200142805,Tres Cruces Ltd.,KNA
82026092,"Ferrell Management, Ltd.",BMU
100320514,VERIDIUM INC.,BRB
55039065,Optima Wireless Ltd,MLT
55069463,MALAN PHARMA LIMITED,MLT
200510193,Blue Caribbean Real Estate Management LLC,KNA
55022426,NICARIS YACHTING LIMITED,MLT
200509205,"NEXT FILTRATION INTERNATIONAL, LLC",KNA
55017004,WILLPOWER SHIPPING COMPANY LIMITED,MLT
200110160,JABBA MANAGEMENT LIMITED,KNA
200112566,NAYADA LIMITED,KNA
85021000,MICEMA INVESTMENT A.V.V.,AW
55068685,VIDEOSOLID LTD,MLT
85034296,BELLISIMA BIO-ENERGETIC CENTRE,AW
100322738,SASSMAN CARIBBEAN PUBLISHING COMPANY LIMITED,BRB
55000789,G.I.M. LIMITED,MLT
200115826,BORDAGE INTERNATIONAL LTD.,KNA
85038930,G H CONSTRUCTION AND SERVICES,AW
55055033,TIERA INVEST LIMITED,MLT
55080364,CROMA FOOTWEAR COMPANY LIMITED,MLT
200804337,THE 2012 BOGOSIAN FAMILY DYNASTY IRREVOCABLE TRUST,KNA
55063610,INTERNATIONAL CASINO TECHNOLOGY LTD,MLT
85007646,ALANEZ STORES N.V.,AW
55061027,Argeneus Ltd.,MLT
200102056,TOPAZ CORP.,KNA
55017590,RS2 Software p.l.c.,MLT
55015664,DOCA CO. LTD,MLT
55060764,FONTUS LIMITED,MLT
200123474,HYPER INTERNATIONAL CORP.,KNA
101718766,BYCAST MEDIA SYSTEMS INTERNATIONAL INC.,BRB
55012232,FIRST DIRECT GENERAL SERVICES LIMITED,MLT
85023883,VOLT & WATT,AW
55042597,DAROUT LIMITED,MLT
85019767,EXCALIBUR CORPORATION AVV,AW
101514835,"OMNITECH INTERNATIONAL SALES, INC.",BRB
200110478,TOP HAT GLOBAL MANAGEMENT INC.,KNA
200700062,PERFECT CHILDREN DESCENDANTS SETTLEMENT,KNA
85003022,DAVEL N.V.,AW
85036180,CHARLOTTE KICKBOXING SCHOOL,AW
85047799,ARUBA 365 MEDIA SERVICES,AW
85023495,SILKCUT,AW
55006602,HAROLD DAWSON INVESTMENTS (MALTA) LTD ( D 1831 ),MLT
30015648,KOLON TOURIST SHOP LIMITED,BHS
200120281,NEW DAWN LTD.,KNA
200133876,ORDES CORP.,KNA
101300108,"INTERNATIONAL INDOOR SOCCER, SRL",BRB
200125374,LAWRENCE CONSULTING COMPANY,KNA
55004421,FENECH QUARRY LIMITED,MLT
55042093,BELL WEALTH MANAGEMENT LIMITED,MLT
85021478,FINGROUP INTERNATIONAL II A.V.V.,AW
55032772,TREASURE BREAKS LIMITED,MLT
82005523,GMO Offshore Funds I Ltd.,BMU
101513021,BOWATER FOREIGN SALES CORPORATION,BRB
200800974,DULUTH TRUST,KNA
55017645,SERVIT MARKETING LIMITED,MLT
55061480,EXECUTIVE SERVICES LIMITED,MLT
85022197,DUFRY ARUBA N.V. - DUFRY ARUBA,AW
100339563,SHUNAMMITE DENTAL SERVICES LTD.,BRB
85041886,MAS MAX TRAVEL & TOURS,AW
200129596,BIG LIZARD LTD,KNA
200503425,"EMAILBUCKS, LLC",KNA
200514432,BRIAR TRADING LLC,KNA
30010187,PROVIDENCE MARINE LIMITED,BHS
85002571,ADMINISTRATIEKANTOOR HARMS,AW
55024839,GIRAMONDO MARINE ENTERPRISES LIMITED,MLT
55064221,CARBON COMPOUND SOLUTIONS LTD,MLT
82023112,The Minerva Trust,BMU
85030381,STICHTING PENSIOENFONDS RBTT BANK ARUBA II,AW
85032837,BODYGUARD PAINTING & REPAIRS,AW
85037948,PRISARI INVESTMENTS N.V.,AW
100335352,LIFEFORCE INTERNATIONAL INC.,BRB
30008998,SUCCESS LIMITED,BHS
82001939,The Gentry Trust,BMU
30009212,L. I. L. SALES LIMITED,BHS
55081963,CRS INTERNATIONAL (CONSTRUCTION) LIMITED,MLT
55049549,ZTN PROPERTY COMPANY LIMITED,MLT
101729911,WREF (BARBADOS) TWO - ASIA OPPORTUNITY I LIMITED,BRB
82011638,Astoria Investments Limited,CYM
101725914,VARSITY STRATEGIC MANAGEMENT LTD.,BRB
82023713,Yadea Investment Holdings Limited,HKG
55004457,JUST CATS LIMITED ( D 5281 ),MLT
85015031,PLAY IT AGAIN,AW
55045527,ZEPHYR GARAGE LIMITED,MLT
55054961,Polaris Management Limited,MLT
85023003,CARIBBEAN ENGINEERING & MANAGEMENT N.V.,AW
100316252,C.R.S. HOLDING CO. LTD,BRB
55009051,NEW EXPORT LIMITED,MLT
55051845,AT SERVICES LIMITED,MLT
100303655,MAXWELL DEVELOPMENTS LIMITED,BRB
55019580,E.M.S. LIMITED,MLT
85018380,DANIEL WERLEMAN ENTERTAINMENT SERVICES,AW
85038000,ISHU FASHIONS,AW
30014277,MULLION LIMITED,BHS
82015712,Armer Trust,VGB
200502384,"CHARTER, LLC",KNA
82010079,Tupi Nordeste Ltd.,BMU
55058714,Yog.art CATERING LIMITED,MLT
55050591,MAPFRE MIDDLESEA P.L.C.,MLT
55045390,PHIDIA LIMITED,MLT
55052548,VERTIGO TRADING LIMITED,MLT
55076277,EAGLE CAPITAL INTERNATIONAL LTD,MLT
200107479,SIMON HOLDINGS LTD.,KNA
30013241,HI-ROB INVESTMENTS LIMITED,BHS
55054065,8 POINT SOLUTIONS LIMITED,MLT
200132682,MAR CO HOLDINGS LTD.,KNA
30013733,ASTON HOLDINGS LIMITED,BHS
200500708,PERLINA LLC,KNA
30021617,VENUS INVESTMENT CORPORATION LIMITED,BHS
85011493,INA'S CAKE FANTASIES/PLANET CAKE,AW
85016898,NOBLE JEWELERS,AW
85041473,LUSSURIA,AW
100319882,RAII COMPUTERS AND DATACOM INC.,BRB
30005471,ST LAWRENCE INDUSTRIAL DEVELOPMENT CORPORATION LTD,BHS
100900169,CAMARIN LIMITED,BRB
200132448,W.L.C.P. CORP,KNA
100626353,SANDPIPER INTERNATIONAL PROPERTY INC.,BRB
85012752,D.D.M. INVESTMENT COMPANY A.V.V.,AW
85050134,MASON CONSTRUCTION & REAL ESTATE VBA,AW
55041359,SPORT & HEALTH IMPORT LTD,MLT
30012274,ROSSON INTERNATIONAL LIMITED,BHS
55023302,PUMA FOOTWEAR CO. LTD,MLT
30001277,GREAT HARBOUR TRUST LIMITED,BHS
55029052,NORTHWAY BROKER LIMITED,MLT
30000191,OCEANIC INSURANCE COMPANY LIMITED,BHS
55048490,OFFSHORE MARINE VESSELS LIMITED,MLT
200802883,BENTLEY HOLDINGS TRUST,KNA
200120614,ARNETT HOLDINGS LIMITED,KNA
55058492,MARAN LTD,MLT
55017885,PEARL FORTUNE SHIPPING COMPANY LIMITED,MLT
55010564,RGR HOLDINGS LIMITED,MLT
200141370,"Sillage Holdings, Corp.",KNA
30019750,GENERAL MOTORS INTERAMERICA CORPORATION,BHS
55078084,26 WHITE LIMITED,MLT
85001883,ARUBA HOUSE,AW
82012574,Chrane Holdings Ltd.,CYM
55032634,QUEYMADA SHIPPING CO. LTD,MLT
55031334,B&B MH 7 Co. LIMITED,MLT
200801811,TERRA PARAISO TEMPLE TRUST,KNA
200100713,ROSEWOOD INC.,KNA
85020352,WHITLOW A.V.V.,AW
55042007,Nereid Technologies Malta Limited,MLT
200101614,DIGITAL MULTIMEDIA INC.,KNA
85017625,ARUHEALTH,AW
200107747,AGLOW PHOENIX LIMITED,KNA
100308595,RAYGIL ENTERPRISES INC.,BRB
200140951,Third Planet Investments Corporation,KNA
85045217,L.T'S (LINDA THOMPSON) TAKE OUT,AW
30007332,SOSCO LIMITED,BHS
200146524,Erex Holding Limited,KNA
85014750,DIRECT SUPPLY,AW
100323736,QUITA SANDS INC.,BRB
55076266,DESIGN COMPAGNIE INTELLIGENT HOLDINGS LTD,MLT
85013835,TEGO TRADING CO. A.V.V.,AW
85016267,QUEENSLAND INVESTMENTS AVV,AW
65000777,CA BELLA PACIFIC CONSTRUCTION SAMOA LIMITED,WSM
200506890,"Chemong Enterprises, LLC",KNA
82009973,HARRIER HOLDINGS INTERNATIONAL LIMITED,VGB
55087522,ROYAL RAINBOW FUND SICAV PLC,MLT
30017888,NASSAU PLANT SERVICES LIMITED,BHS
200508416,"Pacific Arcadia Enterprises, LLC",KNA
200125422,TTL HOLDING CO.,KNA
101721515,THE PRAETORIAN CORP.,BRB
200113430,"FAR EASTERN REINSURANCE GROUP, INC.",KNA
30007788,DIAMOND SHAMROCK CHINA PETROLEUM LIMITED,BHS
82026084,"International Insurance Investors, L.P.",BMU
85004026,TEMPO TEAM,AW
200106617,BONSTAR CORPORATION,KNA
82011711,Shuweihat General Partner Company,CYM
200136666,FARFALLE INVESTMENTS LIMITED,KNA
85033336,RANCHO FRANCO,AW
55083533,ECOLOGICAL PIPER LINER LIMITED,MLT
55011862,FLOCK IMAGE CO LTD,MLT
85004389,TOTALVEST N.V.,AW
200136305,"Kerem Global Holdings, Inc.",KNA
101711619,MIDDLESBOROUGH INTERNATIONAL LIMITED,BRB
85015636,TOWERMILL CORPORATION N.V.,AW
55082542,STELLA HOLDINGS LTD.,MLT
55001157,G.R.A.P. LIMITED,MLT
101300581,CHINA LOGISTICS HOLDING XXXVII SRL,BRB
55027680,S. J. SULLIVAN HOLDINGS LIMITED,MLT
55037246,MACQUARIE & BROWN LIMITED,MLT
200108891,HABANEROS TRUSTEE LIMITED,KNA
55016354,LEISURE POOLS EUROPE LTD,MLT
200509875,"MARNICOT, LLC",KNA
85020851,BLACKHILL CORPORATION AVV,AW
30001625,CARIBBEAN MOTORS LIMITED,BHS
55046991,INSERV LIMITED,MLT
200507683,Get R Done LLC,KNA
200503811,"THIRD MILLENNIUM PRODUCTIONS, LLC",KNA
82007365,Southern African Resources Limited,BMU
100107204,RUTLAND LIMITED,BRB
55009393,MERIT-MALTA LIMITED,MLT
55064393,AA DIGITAL LIMITED,MLT
85048274,SHEBA LOTTERY,AW
55056084,CRESCO CAPITAL MARKETS (MALTA) LTD,MLT
55072228,RAINBOW LTD,MLT
55056359,BHL Malta Limited,MLT
30019729,B.W. ICE LIMITED,BHS
82009982,Prime Insurance Group Limited,BMU
85044140,NAMASTE ENTERPRISES N.V.,AW
55071973,PROXY UNLIMITED LIMITED,MLT
101739899,MITHRIL GLOBAL SOLUTIONS INC.,BRB
55047452,NEVIS INVESTMENTS LIMITED,MLT
30022482,SHIRLEYWOOD PLAZA LIMITED,BHS
200145147,CODEMRO GROUP INC.,KNA
101300155,"KNOWLEDGE SCIENCES, SRL",BRB
55072062,STRATOS YACHTING LIMITED,MLT
101706269,NISON HOLDINGS LTD.,BRB
85008665,COMANCO ARUBA N.V.,AW
85014716,CLAN A.V.V. (I.L.),AW
55051490,Buskett Participations Malta 2 Ltd,MLT
82010473,Steam Packet Group International Holdings Limited,IMN
55055471,IS.FO.M. MALTA LIMITED,MLT
200108469,VSL INTERNATIONAL LTD,KNA
55082425,WHITMORE HOUSE LIMITED,MLT
85016828,MANIZALES INTERNATIONAL AVV,AW
82022313,"Euro Wagon II, Ltd.",CYM
200108900,DON LIMITED,KNA
200133803,"DOVER INVESTMENT HOLDINGS, INC.",KNA
100310914,D. G. L. BUILDING MATERIALS SOLUTIONS INC.,BRB
200800769,MOUNT STROMLO INVESTMENTS,KNA
100300495,ACHAL S MOORJANI LIMITED,BRB
200120395,MID QUEENSLAND WOODWORKS INC.,KNA
85011671,FENIKS LEGAL CONSULTANCY N.V.,AW
55021406,FULLMOON NAVIGATION LTD,MLT
55033122,MUNTHER LIMITED,MLT
85006754,STICHTING SING TO THE LORD,AW
85003600,AQUARUBA,AW
85011457,THIMAVY CORPORATION A.V.V.,AW
82013491,Cool Corp Limited,CYM
85047909,CLASSIQUE DE L'ISLE N.V. - RAGE,AW
55019090,PROMETHEUS SHIPPING COMPANY LIMITED,MLT
82004322,Bergesen d.y. (Bermuda) Ltd.,BMU
200515925,Marcellus Global LLC,KNA
101715423,STARDISC MUSIC GROUP INC.,BRB
55011820,G.V. GROUP LIMITED,MLT
82006794,DNO Oman Limited,BMU
55054372,MOONSTONE HOLDINGS LTD,MLT
82004179,FDS Networks Group Ltd.,BMU
30018249,COMMONWEALTH REALTY COMPANY LIMITED,BHS
200512453,"Tidepool Treasures, LLC",KNA
200104331,"DAKOTA CREDIT/LIFE INSURANCE CO., LTD",KNA
200144561,SUN EAGLE SYSTEMS S.A.,KNA
85003275,LE CHIC BOUTIQUE,AW
85038763,HECTOR COMPUTING SERVICES N.V.,AW
200102623,SEAWAVE NAVIGATION INC,KNA
82005789,"Stewardship International Fund, Ltd.",BMU
200515603,"CHIVALRIC HOLDING COMPANY, LLC",KNA
100334637,V.I.P.CAR RENTALS LTD.,BRB
55027327,MALTA JUNRONG TRADING COMPANY LIMITED,MLT
85038074,FAST CONSTRUCTION,AW
100312821,TRIDENT RESOURCES INC.,BRB
200124005,PINEWOOD HOLDINGS LTD.,KNA
200114940,WEAVER & WEAVER FINANCIAL.LTD.,KNA
55065382,COFFEEITALY LIMITED,MLT
55037709,International Distributors Limited,MLT
82022958,New Ocean Diversified Cat Fund Ltd.,BMU
82005262,WorldTel International Limited,BMU
55024996,OCEAN STAR MARITIME LIMITED,MLT
30019201,PLANCOM LIMITED,BHS
55021411,CARLA SEA NAVIGATION LTD,MLT
55040424,UBU & LIBERTY LTD,MLT
100315917,JOJUL INC.,BRB
85028151,AGRI-INVEST CORPORATION A.V.V. (I.L.),AW
200501089,"LIAHONA FUNDS, LLC.",KNA
200131767,"SOPP & STEVE REINSURANCE CO., Ltd.",KNA
200103072,EPSOM RESOURCE FUND LIMITED,KNA
200108902,AGIA TRIADA LTD,KNA
82011559,"Latin America Bioenergy Fund, Ltd.",CYM
200117086,"AT HOME INTERNATIONAL, INC.",KNA
55031619,JACKPOT GAMES LIMITED,MLT
85006967,SAVANETA BAKERY,AW
200105102,RPM REINSURANCE LIMITED,KNA
100906581,O'TOOLE'S FINANCIAL SERVICES LIMITED,BRB
85026769,NOTRAK N.V.,AW
200111904,ACCESSIO LIMITED,KNA
55042535,IL-MAGHLUQ LIMITED,MLT
85012152,LA DIFFERENCE N.V. - LA DIFFERENCE,AW
100332113,FINER POINTS CONSULTANTS INC.,BRB
55007535,GOLDEN GROTTO LTD,MLT
200515226,"INTEGRITY INVESTMENT HOLDINGS, LLC",KNA
85036700,TNS THE NATURAL STONES ARUBA N.V.,AW
55016206,CHILL SHIPPING LTD,MLT
100313728,ORNAMENTAL GARDEN SUPPLIES LTD.,BRB
55028968,PAG Limited,MLT
30007478,INTERNATIONAL PETROLEUM DRILLING CONSULTANTS LTD,BHS
200510459,The Multi-State Holdings Company LLC,KNA
200102137,JADE GARDENS AND ISLAND MANAGEMENT LTD.,KNA
82019730,Profid PCC,MUS
101717306,OLIVE INTERNATIONAL INC.,BRB
200119700,ADVENT GLOBAL INC.,KNA
85023741,AMDEC CONSTRUCTION,AW
55025122,CHINEWOOD LIMITED,MLT
55080096,S.FALZON & SONS LIMITED,MLT
55068828,ARTEMISIA FINE ARTS & ANTIQUES LIMITED,MLT
200146682,Laolinda Investments Limited,KNA
100326799,A.K.A. CONSTRUCTION INC.,BRB
200500704,TEEKAI GROUP LLC,KNA
200124273,OCEAN ISLES INC.,KNA
100321980,SECRET TWO WHOLESALE & LIQUOR DEN INC.,BRB
65001005,LELATA ENTERPRISES LTD,WSM
82019161,ZZZ-TRITON MARINE FUELS  LTD.,CYM
55044405,ECO MANAGEMENT HOLDINGS (MALTA) 1 LIMITED,MLT
200146919,SWEET NORTH ASSETS CORP.,KNA
82018278,ERA PROPERTIES LIMITED,GGY
82014129,"CALEMBE HOLDINGS, INC.",CYM
200133791,AMT Shipping Ltd.,KNA
85040089,PHILEUS CONSTRUCTION,AW
85005219,LEESPORTEFEUILLE NOS AMIGO,AW
200504181,"STARBRIGHT ALLIANCE, LLC",KNA
55060539,AAT SERVICES LIMITED,MLT
200135867,PRIMULA CORP.,KNA
82007802,Orland I Corp. ** INCOMPLETE **,CYM
55035194,THE ROYAL FARM LTD,MLT
55041924,AUTO FINISHES LIMITED,MLT
30012208,INTERIOR AND EXTERIOR CONSTRUCTION LIMITED,BHS
55081557,FLEETMATICS DEVELOPMENT LIMITED,MLT
101509575,"ANTIOCH FSC, INCORPORATED",BRB
55054185,CONCEPT TO COMPLETION LTD,MLT
55063033,CARMEL DESIRA LIMITED,MLT
85015064,HELPING HANDS INTERNATIONAL A.V.V.,AW
85013732,BASIC AGENCIES A.V.V.,AW
85032466,P & O MANPOWER & CONSULTANCY N.V.,AW
82022679,QRabbit Fund,CYM
200142777,Manitoba Enterprises Corp.,KNA
82005866,MEIBAN CHINA LTD.,BMU
55002467,CROWN ADVERTISING LIMITED,MLT
100322328,EDVERLY INVESTMENTS LIMITED,BRB
85022010,MAGNETO SERVICES,AW
55060606,VEDUTA INTERNATIONAL LTD,MLT
200502272,"MARATHON CONSULTING, LLC",KNA
85031099,PURCHASE AGENCY COMPANY  A.V.V.,AW
101300088,MERCK SHARP & DOHME PHARMACEUTICALS SRL,BRB
55070070,C - AZUL INVESTMENTS LIMITED,MLT
55048239,SOMERTON LIMITED,MLT
200143723,Skyline International Investments Limited,KNA
101719136,KIOSKS INTERNATIONAL INC.,BRB
200108038,PS COMPUTER CORPORATION,KNA
85001292,DAVID'S STORE,AW
55038339,NEW VENTURE NAVIGATION LIMITED,MLT
55082610,ROSE LIMITED (CONVERTED TO C 32108),MLT
55051437,POLA MED LTD,MLT
30006652,SECURITIES OF SAN SALVADOR LIMITED,BHS
85039110,LINCO CONSTRUCTION & REAL ESTATE N.V.,AW
200106249,"ALAMO REINSURANCE, Ltd.",KNA
55014978,ASSOCIATED PETROLEUM INSPECTORATE LIMITED,MLT
82018292,COLGATE INTERNATIONAL LIMITED,CYM
85019854,MCFERRAY CORPORATION A.V.V. (I.L.),AW
101512925,IKOS FOREIGN SALES CORPORATION,BRB
85047419,808 PRO ENTERPRISES N.V. - 808 PRO ENTERPRISES,AW
200105096,INTERNATIONAL BENEFITS REINSURANCE CORPORATION,KNA
100700132,THE LODGE,BRB
85039528,ENNIA CARIBE HOLDING (ARUBA) II N.V. (I.L.),AW
55012452,QORMI DEVELOPMENTS CO. LTD.,MLT
200117566,EUROPEAN AMERICAN RESEARCH LIMITED,KNA
55061338,TAKE 1 TV & FILM CONSTRUCTION LTD.,MLT
82017927,MIDAS INTERNATIONAL LTD.,CYM
55043768,FORMOSA HOLDINGS LIMITED,MLT
55012462,STERLING CONSULTANTS GROUP LIMITED,MLT
30000110,"BAHAMAS TRUST COMPANY LIMITED, THE",BHS
55013590,ARQ FIDUCIARIES LIMITED,MLT
101740173,FEDERAL IBERVILLE LTD.,BRB
30015470,FORTIFIED LIMITED,BHS
200102469,ATLAS ENTERPRISES LIMITED,KNA
200140606,FELIS INTERNATIONAL SA,KNA
55004019,REAL HOMES LTD,MLT
55087158,JUICE MARKETING,MLT
200105645,"TALL PALMS INTERNATIONAL, LTD",KNA
200127878,DYNAMIC GLOBAL SYSTEMS CORP.,KNA
82018087,ZZZ-OLE BROADCASTING LDC,CYM
65403871,PEKINA SUPERMARKET LIMITED,WSM
85002534,LEO BERLINSKI & SONS (ARUBA) N.V.,AW
55075714,GSA TECHNOLOGY LTD,MLT
55074055,MC SQUARED LIMITED,MLT
200128412,Eighty Nine Omicron Invest Ltd,KNA
30010352,AGRO INTERNATIONAL LIMITED,BHS
65301667,FULL CIRCLE RENEWABLES SAMOA LTD,WSM
85024792,LAGO ANNUITY FOUNDATION,AW
55042092,STEVIA RESOURCES (MALTA) LIMITED,MLT
85012489,BRAYSA HOLDING N.V.,AW
200112983,MOSS HOLDINGS INC.,KNA
100325209,DTKS INVESTMENTS INC.,BRB
101719528,CRUISE PICTURES LTD.,BRB
85000227,BERONICO BESLICK,AW
55086122,George Abela & Co,MLT
55024596,SILVER MOON SHIPPING LTD,MLT
85039635,HAPPY APPY'S SHOARMA EN PATAT,AW
200512385,"Integral Services Group, LLC",KNA
85007505,TOP MANAGEMENT COMPANY N.V.,AW
200501112,NENGGOUDE NEVIS LLC.,KNA
101724112,MAGNA INTERNATIONAL HOLDINGS (BARBADOS) INC.,BRB
55050173,YACHT & JET LTD,MLT
55026618,PETROQUEST SERVICES LIMITED,MLT
55074618,BDT LIMITED,MLT
200114702,AVIATION SERVICE GROUP LIMITED,KNA
200123620,CALCITE LIMITED,KNA
30018579,FREEPORT ANIMAL CLINIC LIMITED,BHS
55054086,PHOENICIA HOLDINGS LIMITED,MLT
82002505,WORLDCARE LIMITED,BMU
200802295,NASUS LESARB TRUST,KNA
200512916,Somdayy Enterprises LLC,KNA
55069373,QUATTRO IMOBILIARIA LTD,MLT
200128124,Zero Lambda Invest Limited,KNA
200507518,"Y-NOT, L.L.C.",KNA
200120545,CARROB GLOBAL LIMITED,KNA
30021048,ROTOCROP LIMITED,BHS
85027075,DESIGN & LINES REPRESENTATIVES N.V. - DIANLERI,AW
85037362,RAUL SECURITY SERVICES,AW
85016187,ENID ENTERPRISES NV,AW
200122297,CHINOOK MANAGEMENT INC.,KNA
200129852,Technologies Consultants Inc.,KNA
102000021,S.E. WELL CARE PHARMACY,BRB
85008157,MEDICAL INTERNATIONAL ORTHOPEDIC SUPPLIES (M.I.O.S.) AVV,AW
200147560,"Osba Enterprises Services, Inc",KNA
85035508,BOLBE CAFE,AW
200515451,HTB Trading LLC,KNA
100323167,THIERRY INVESTMENTS INC.,BRB
85047242,I / WE LOVE SAN NICOLAS PROMOTIONS,AW
82002275,Asset Holdings (Bermuda) Corp. Ltd.,BMU
55064064,SAPPHIRE INTERNATIONAL DEVELOPMENT LIMITED,MLT
55063218,MERCURY ASSOCIATES LIMITED,MLT
55068023,ONE SEASON LTD,MLT
200114545,Amoro.com Inc.,KNA
